Iteration	Mach	Pressure [Pa]	Velocity [m/s]	Temperature [K]	Density [kg/m^3]	Speed of Sound [m/s]	Y_O2	Y_N2	Y_H2	Y_OH	Y_O	Y_H	Y_H2O	Y_NO	Y_N	Y_HO2	Y_H2O2	Y_HNO	Y_NO2	Mass flow rate [kg/s]	Area [m^2]	Axial location
262	1.994268	5.979652e+04	1400.37	1318.00	1.566304e-01	702.20	0.208188	0.785529	0.005604	0.000000	0.000000	0.000000	0.000359	0.000000	0.000000	0.000106	0.000215	0.000000	0.000000	877.359576	4.000000	0.000002
263	1.994268	5.979652e+04	1400.37	1318.00	1.566304e-01	702.20	0.208188	0.785529	0.005604	0.000000	0.000000	0.000000	0.000359	0.000000	0.000000	0.000106	0.000215	0.000000	0.000000	877.359576	4.000000	0.000002
264	1.994268	5.979652e+04	1400.37	1318.00	1.566304e-01	702.20	0.208188	0.785529	0.005604	0.000000	0.000000	0.000000	0.000359	0.000000	0.000000	0.000106	0.000215	0.000000	0.000000	877.359589	4.000000	0.000002
265	1.994268	5.979652e+04	1400.37	1318.00	1.566304e-01	702.20	0.208188	0.785529	0.005604	0.000000	0.000000	0.000000	0.000359	0.000000	0.000000	0.000106	0.000215	0.000000	0.000000	877.359576	4.000000	0.000002
266	1.994141	5.980327e+04	1400.33	1318.13	1.566339e-01	702.22	0.208176	0.785529	0.005603	0.000000	0.000000	0.000000	0.000367	0.000000	0.000000	0.000106	0.000219	0.000000	0.000000	877.359576	4.000000	0.000002
267	1.994012	5.981010e+04	1400.30	1318.26	1.566374e-01	702.25	0.208164	0.785529	0.005602	0.000000	0.000000	0.000000	0.000375	0.000000	0.000000	0.000107	0.000224	0.000000	0.000000	877.359576	4.000000	0.000002
268	1.993787	5.982195e+04	1400.25	1318.50	1.566434e-01	702.31	0.208143	0.785529	0.005600	0.000000	0.000000	0.000000	0.000389	0.000000	0.000000	0.000108	0.000231	0.000000	0.000000	877.359576	4.000000	0.000002
269	1.993559	5.983405e+04	1400.19	1318.74	1.566496e-01	702.36	0.208122	0.785529	0.005598	0.000000	0.000000	0.000000	0.000403	0.000000	0.000000	0.000110	0.000239	0.000000	0.000000	877.359576	4.000000	0.000002
270	1.993187	5.985372e+04	1400.10	1319.13	1.566596e-01	702.45	0.208088	0.785529	0.005594	0.000000	0.000000	0.000000	0.000426	0.000000	0.000000	0.000112	0.000251	0.000000	0.000000	877.359576	4.000000	0.000002
271	1.992802	5.987406e+04	1400.01	1319.53	1.566700e-01	702.53	0.208052	0.785529	0.005591	0.000000	0.000000	0.000000	0.000450	0.000000	0.000000	0.000114	0.000264	0.000000	0.000000	877.359576	4.000000	0.000002
272	1.992802	5.987407e+04	1400.01	1319.53	1.566700e-01	702.53	0.208052	0.785529	0.005591	0.000000	0.000000	0.000000	0.000450	0.000000	0.000000	0.000114	0.000264	0.000000	0.000000	877.359576	4.000000	0.000002
273	1.992404	5.989512e+04	1399.92	1319.94	1.566807e-01	702.63	0.208016	0.785529	0.005587	0.000000	0.000000	0.000000	0.000475	0.000000	0.000000	0.000116	0.000276	0.000000	0.000000	877.359576	4.000000	0.000002
274	1.991992	5.991695e+04	1399.82	1320.37	1.566919e-01	702.72	0.207978	0.785529	0.005584	0.000000	0.000000	0.000000	0.000501	0.000000	0.000000	0.000118	0.000289	0.000000	0.000000	877.359576	4.000000	0.000002
275	1.991565	5.993960e+04	1399.71	1320.82	1.567034e-01	702.82	0.207940	0.785529	0.005580	0.000000	0.000000	0.000000	0.000528	0.000000	0.000000	0.000121	0.000302	0.000000	0.000000	877.359576	4.000000	0.000003
276	1.991120	5.996314e+04	1399.61	1321.28	1.567155e-01	702.92	0.207900	0.785529	0.005576	0.000000	0.000000	0.000000	0.000556	0.000000	0.000000	0.000124	0.000315	0.000000	0.000000	877.359576	4.000000	0.000003
277	1.990658	5.998764e+04	1399.49	1321.76	1.567280e-01	703.03	0.207858	0.785529	0.005572	0.000000	0.000000	0.000000	0.000586	0.000000	0.000000	0.000127	0.000328	0.000000	0.000000	877.359576	4.000000	0.000003
278	1.990176	6.001317e+04	1399.38	1322.26	1.567410e-01	703.14	0.207815	0.785529	0.005567	0.000000	0.000000	0.000000	0.000617	0.000000	0.000000	0.000130	0.000342	0.000000	0.000000	877.359576	4.000000	0.000003
279	1.989674	6.003982e+04	1399.26	1322.79	1.567546e-01	703.26	0.207771	0.785529	0.005563	0.000000	0.000000	0.000000	0.000649	0.000000	0.000000	0.000133	0.000355	0.000000	0.000000	877.359576	4.000000	0.000003
280	1.989149	6.006768e+04	1399.13	1323.33	1.567688e-01	703.38	0.207725	0.785529	0.005558	0.000000	0.000000	0.000000	0.000683	0.000000	0.000000	0.000136	0.000369	0.000000	0.000000	877.359576	4.000000	0.000003
281	1.989149	6.006768e+04	1399.13	1323.33	1.567688e-01	703.38	0.207725	0.785529	0.005558	0.000000	0.000000	0.000000	0.000683	0.000000	0.000000	0.000136	0.000369	0.000000	0.000000	877.359576	4.000000	0.000003
282	1.988600	6.009684e+04	1399.00	1323.91	1.567837e-01	703.51	0.207677	0.785529	0.005553	0.000000	0.000000	0.000000	0.000718	0.000000	0.000000	0.000140	0.000383	0.000000	0.000000	877.359576	4.000000	0.000003
283	1.988024	6.012741e+04	1398.86	1324.51	1.567994e-01	703.64	0.207626	0.785529	0.005548	0.000001	0.000000	0.000000	0.000755	0.000000	0.000000	0.000144	0.000397	0.000000	0.000000	877.359576	4.000000	0.000003
284	1.988024	6.012743e+04	1398.86	1324.51	1.567994e-01	703.64	0.207626	0.785529	0.005548	0.000001	0.000000	0.000000	0.000755	0.000000	0.000000	0.000144	0.000397	0.000000	0.000000	877.359576	4.000000	0.000003
285	1.987420	6.015953e+04	1398.71	1325.13	1.568158e-01	703.78	0.207574	0.785529	0.005543	0.000001	0.000000	0.000000	0.000794	0.000000	0.000000	0.000148	0.000411	0.000000	0.000000	877.359576	4.000000	0.000003
286	1.986785	6.019333e+04	1398.56	1325.79	1.568330e-01	703.93	0.207519	0.785529	0.005537	0.000001	0.000000	0.000000	0.000836	0.000000	0.000000	0.000152	0.000426	0.000000	0.000000	877.359576	4.000000	0.000003
287	1.986784	6.019334e+04	1398.56	1325.79	1.568331e-01	703.93	0.207519	0.785529	0.005537	0.000001	0.000000	0.000000	0.000836	0.000000	0.000000	0.000152	0.000426	0.000000	0.000000	877.359576	4.000000	0.000003
288	1.986115	6.022894e+04	1398.39	1326.49	1.568513e-01	704.09	0.207462	0.785529	0.005532	0.000001	0.000000	0.000000	0.000880	0.000000	0.000000	0.000156	0.000441	0.000000	0.000000	877.359576	4.000000	0.000003
289	1.986115	6.022896e+04	1398.39	1326.49	1.568513e-01	704.09	0.207462	0.785529	0.005532	0.000001	0.000000	0.000000	0.000880	0.000000	0.000000	0.000156	0.000441	0.000000	0.000000	877.359576	4.000000	0.000003
290	1.985409	6.026656e+04	1398.22	1327.22	1.568705e-01	704.25	0.207402	0.785529	0.005525	0.000001	0.000000	0.000000	0.000926	0.000000	0.000000	0.000161	0.000456	0.000000	0.000000	877.359576	4.000000	0.000003
291	1.985408	6.026657e+04	1398.22	1327.23	1.568705e-01	704.25	0.207402	0.785529	0.005525	0.000001	0.000000	0.000000	0.000926	0.000000	0.000000	0.000161	0.000456	0.000000	0.000000	877.359576	4.000000	0.000003
292	1.984662	6.030635e+04	1398.04	1328.00	1.568909e-01	704.42	0.207340	0.785529	0.005519	0.000001	0.000000	0.000000	0.000975	0.000000	0.000000	0.000166	0.000471	0.000000	0.000000	877.359576	4.000000	0.000003
293	1.983871	6.034854e+04	1397.85	1328.82	1.569124e-01	704.61	0.207273	0.785529	0.005512	0.000001	0.000000	0.000000	0.001027	0.000000	0.000000	0.000172	0.000486	0.000000	0.000000	877.359576	4.000000	0.000003
294	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
295	1.983031	6.039336e+04	1397.64	1329.69	1.569354e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
296	1.983030	6.039336e+04	1397.64	1329.69	1.569354e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
297	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
298	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
299	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
300	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
301	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
302	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
303	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
304	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
305	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
306	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
307	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
308	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
309	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
310	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
311	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
312	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
313	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
314	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
315	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
316	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
317	1.983031	6.039333e+04	1397.64	1329.69	1.569353e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359589	4.000000	0.000004
318	1.983030	6.039336e+04	1397.64	1329.69	1.569354e-01	704.80	0.207204	0.785529	0.005505	0.000001	0.000000	0.000000	0.001083	0.000000	0.000000	0.000177	0.000501	0.000000	0.000000	877.359576	4.000000	0.000004
319	1.982138	6.044103e+04	1397.43	1330.62	1.569598e-01	705.01	0.207130	0.785529	0.005497	0.000001	0.000000	0.000000	0.001143	0.000000	0.000000	0.000184	0.000517	0.000000	0.000000	877.359576	4.000000	0.000004
320	1.982137	6.044106e+04	1397.43	1330.62	1.569598e-01	705.01	0.207130	0.785529	0.005497	0.000001	0.000000	0.000000	0.001143	0.000000	0.000000	0.000184	0.000517	0.000000	0.000000	877.359576	4.000000	0.000004
321	1.981186	6.049191e+04	1397.20	1331.61	1.569858e-01	705.23	0.207052	0.785529	0.005489	0.000001	0.000000	0.000000	0.001206	0.000000	0.000000	0.000190	0.000533	0.000000	0.000000	877.359576	4.000000	0.000004
322	1.980169	6.054633e+04	1396.95	1332.67	1.570137e-01	705.47	0.206970	0.785529	0.005480	0.000001	0.000000	0.000000	0.001275	0.000000	0.000000	0.000197	0.000549	0.000000	0.000000	877.359576	4.000000	0.000004
323	1.979079	6.060466e+04	1396.68	1333.80	1.570436e-01	705.72	0.206883	0.785529	0.005471	0.000001	0.000000	0.000000	0.001348	0.000000	0.000000	0.000204	0.000565	0.000000	0.000000	877.359576	4.000000	0.000004
324	1.977910	6.066736e+04	1396.40	1335.01	1.570758e-01	706.00	0.206790	0.785529	0.005461	0.000001	0.000000	0.000000	0.001427	0.000000	0.000000	0.000212	0.000581	0.000000	0.000000	877.359576	4.000000	0.000004
325	1.976651	6.073494e+04	1396.09	1336.32	1.571104e-01	706.29	0.206690	0.785529	0.005450	0.000001	0.000000	0.000000	0.001512	0.000000	0.000000	0.000220	0.000597	0.000000	0.000000	877.359576	4.000000	0.000004
326	1.976650	6.073501e+04	1396.09	1336.32	1.571104e-01	706.29	0.206690	0.785529	0.005450	0.000001	0.000000	0.000000	0.001512	0.000000	0.000000	0.000220	0.000597	0.000000	0.000000	877.359576	4.000000	0.000004
327	1.977153	6.070796e+04	1396.21	1335.79	1.570966e-01	706.17	0.206730	0.785529	0.005454	0.000001	0.000000	0.000000	0.001478	0.000000	0.000000	0.000217	0.000591	0.000000	0.000000	877.359576	4.000000	0.000004
328	1.977153	6.070798e+04	1396.21	1335.79	1.570966e-01	706.17	0.206730	0.785529	0.005454	0.000001	0.000000	0.000000	0.001478	0.000000	0.000000	0.000217	0.000591	0.000000	0.000000	877.359576	4.000000	0.000004
329	1.976362	6.075047e+04	1396.02	1336.62	1.571184e-01	706.36	0.206668	0.785529	0.005448	0.000001	0.000000	0.000000	0.001532	0.000000	0.000000	0.000222	0.000601	0.000000	0.000000	877.359576	4.000000	0.000004
330	1.975533	6.079505e+04	1395.81	1337.48	1.571413e-01	706.55	0.206603	0.785529	0.005441	0.000001	0.000000	0.000000	0.001589	0.000000	0.000000	0.000227	0.000611	0.000000	0.000000	877.359576	4.000000	0.000004
331	1.974663	6.084187e+04	1395.60	1338.38	1.571653e-01	706.75	0.206535	0.785529	0.005433	0.000001	0.000000	0.000000	0.001648	0.000000	0.000000	0.000233	0.000620	0.000000	0.000000	877.359576	4.000000	0.000004
332	1.974662	6.084188e+04	1395.60	1338.38	1.571653e-01	706.75	0.206535	0.785529	0.005433	0.000001	0.000000	0.000000	0.001648	0.000000	0.000000	0.000233	0.000620	0.000000	0.000000	877.359576	4.000000	0.000004
333	1.973749	6.089110e+04	1395.38	1339.33	1.571906e-01	706.97	0.206465	0.785529	0.005425	0.000001	0.000000	0.000000	0.001711	0.000000	0.000000	0.000239	0.000630	0.000000	0.000000	877.359576	4.000000	0.000004
334	1.973748	6.089111e+04	1395.38	1339.33	1.571906e-01	706.97	0.206465	0.785529	0.005425	0.000001	0.000000	0.000000	0.001711	0.000000	0.000000	0.000239	0.000630	0.000000	0.000000	877.359576	4.000000	0.000004
335	1.972787	6.094291e+04	1395.14	1340.33	1.572172e-01	707.19	0.206391	0.785529	0.005417	0.000001	0.000000	0.000000	0.001777	0.000000	0.000000	0.000245	0.000640	0.000000	0.000000	877.359576	4.000000	0.000004
336	1.972787	6.094293e+04	1395.14	1340.33	1.572172e-01	707.19	0.206391	0.785529	0.005417	0.000001	0.000000	0.000000	0.001777	0.000000	0.000000	0.000245	0.000640	0.000000	0.000000	877.359576	4.000000	0.000004
337	1.971775	6.099753e+04	1394.89	1341.38	1.572453e-01	707.43	0.206314	0.785529	0.005409	0.000002	0.000000	0.000000	0.001847	0.000000	0.000000	0.000251	0.000649	0.000000	0.000000	877.359576	4.000000	0.000004
338	1.970708	6.105517e+04	1394.63	1342.48	1.572749e-01	707.68	0.206234	0.785529	0.005400	0.000002	0.000000	0.000000	0.001920	0.000000	0.000000	0.000257	0.000658	0.000000	0.000000	877.359576	4.000000	0.000004
339	1.969582	6.111609e+04	1394.35	1343.65	1.573062e-01	707.94	0.206149	0.785529	0.005391	0.000002	0.000000	0.000000	0.001998	0.000000	0.000000	0.000264	0.000667	0.000000	0.000000	877.359576	4.000000	0.000004
340	1.969581	6.111610e+04	1394.35	1343.66	1.573062e-01	707.94	0.206149	0.785529	0.005391	0.000002	0.000000	0.000000	0.001998	0.000000	0.000000	0.000264	0.000667	0.000000	0.000000	877.359576	4.000000	0.000004
341	1.969581	6.111611e+04	1394.35	1343.65	1.573062e-01	707.94	0.206149	0.785529	0.005390	0.000002	0.000000	0.000000	0.001998	0.000000	0.000000	0.000264	0.000667	0.000000	0.000000	877.359576	4.000000	0.000004
342	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
343	1.968391	6.118059e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
344	1.968390	6.118057e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
345	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
346	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
347	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
348	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
349	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
350	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
351	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
352	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
353	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
354	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
355	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
356	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
357	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
358	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
359	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
360	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
361	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
362	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
363	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
364	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
365	1.968391	6.118055e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359589	4.000000	0.000004
366	1.968390	6.118058e+04	1394.06	1344.89	1.573394e-01	708.22	0.206061	0.785529	0.005381	0.000002	0.000000	0.000000	0.002081	0.000000	0.000000	0.000271	0.000676	0.000000	0.000000	877.359576	4.000000	0.000004
367	1.967131	6.124886e+04	1393.74	1346.20	1.573745e-01	708.52	0.205968	0.785529	0.005370	0.000002	0.000000	0.000000	0.002169	0.000000	0.000000	0.000278	0.000684	0.000000	0.000000	877.359576	4.000000	0.000004
368	1.967130	6.124889e+04	1393.74	1346.20	1.573745e-01	708.52	0.205968	0.785529	0.005370	0.000002	0.000000	0.000000	0.002169	0.000000	0.000000	0.000278	0.000684	0.000000	0.000000	877.359576	4.000000	0.000004
369	1.965796	6.132136e+04	1393.41	1347.59	1.574119e-01	708.83	0.205870	0.785529	0.005359	0.000002	0.000000	0.000000	0.002262	0.000000	0.000000	0.000285	0.000692	0.000000	0.000000	877.359576	4.000000	0.000004
370	1.964379	6.139840e+04	1393.06	1349.06	1.574515e-01	709.16	0.205767	0.785529	0.005347	0.000002	0.000000	0.000000	0.002362	0.000000	0.000000	0.000293	0.000700	0.000000	0.000000	877.359576	4.000000	0.000005
371	1.962873	6.148040e+04	1392.69	1350.63	1.574938e-01	709.52	0.205659	0.785529	0.005335	0.000002	0.000000	0.000000	0.002468	0.000000	0.000000	0.000300	0.000707	0.000000	0.000000	877.359576	4.000000	0.000005
372	1.961271	6.156779e+04	1392.29	1352.29	1.575389e-01	709.89	0.205545	0.785529	0.005322	0.000002	0.000000	0.000000	0.002581	0.000000	0.000000	0.000308	0.000712	0.000000	0.000000	877.359576	4.000000	0.000005
373	1.959564	6.166105e+04	1391.87	1354.07	1.575870e-01	710.29	0.205425	0.785529	0.005308	0.000003	0.000000	0.000000	0.002702	0.000000	0.000000	0.000316	0.000717	0.000000	0.000000	877.359576	4.000000	0.000005
374	1.957743	6.176073e+04	1391.41	1355.96	1.576384e-01	710.72	0.205298	0.785529	0.005293	0.000003	0.000000	0.000000	0.002831	0.000000	0.000000	0.000325	0.000721	0.000000	0.000000	877.359576	4.000000	0.000005
375	1.955799	6.186737e+04	1390.92	1357.99	1.576935e-01	711.18	0.205164	0.785529	0.005277	0.000003	0.000000	0.000000	0.002970	0.000000	0.000000	0.000333	0.000724	0.000000	0.000000	877.359576	4.000000	0.000005
376	1.953721	6.198164e+04	1390.40	1360.16	1.577527e-01	711.67	0.205023	0.785529	0.005260	0.000003	0.000000	0.000000	0.003119	0.000000	0.000000	0.000341	0.000725	0.000000	0.000000	877.359576	4.000000	0.000005
377	1.953720	6.198164e+04	1390.40	1360.16	1.577526e-01	711.67	0.205023	0.785529	0.005260	0.000003	0.000000	0.000000	0.003119	0.000000	0.000000	0.000341	0.000725	0.000000	0.000000	877.359576	4.000000	0.000005
378	1.953721	6.198167e+04	1390.40	1360.16	1.577527e-01	711.67	0.205023	0.785529	0.005260	0.000003	0.000000	0.000000	0.003119	0.000000	0.000000	0.000341	0.000725	0.000000	0.000000	877.359576	4.000000	0.000005
379	1.954619	6.193226e+04	1390.63	1359.22	1.577271e-01	711.46	0.205084	0.785529	0.005267	0.000003	0.000000	0.000000	0.003055	0.000000	0.000000	0.000337	0.000725	0.000000	0.000000	877.359576	4.000000	0.000005
